country,vil_id,rain,average,pop,dist,nomkt,vdsa_hh_id,tot_acre,genderH,ageH,noadultM,noadultF,nokids,sizehh,farm_cat,aindex,lindex,prcl_id,sur_yr,plot_area,output,price,value,lab_q,fert_q,irr_q,mech_v,pest_v
India,121,,,4500,9,1,121036,0,1,44,3,1,2,6,SM,.1227665,.012997441,121036032,2013,.2023430019617081,530,14.5,7685,139.5,90,0,747.5,0
India,134,,,1427,9,1,134244,12,1,30,3,3,0,6,LA,1.4642794,2.7324126,134244064,2012,1.011715054512024,3200,18,57600,453,350,2.5,7049,0
India,121,,,4500,9,1,121010,0,1,44,2,1,1,4,LB,-.79225653,-.22280115,121010008,2013,.2023430019617081,615,15,9225,107,77,0,747.5,0
India,118,,,3000,4.5,4,118059,32.799999,1,62,9,6,3,18,LA,.88250154,.49941239,118059056,2012,2.428116083145142,7680,13.5,103680,198,1154,111,16800,2800
India,119,,,3600,5,4,119046,1.75,1,56,2,3,0,5,MD,-1.372087,-.20329949,119046120,2012,.0485623218119144,30,13.5,405,10.95,19,1.75,217,0
India,124,,,3792,12,1,124037,0,1,54,2,3,0,5,SM,1.6337798,-.41959643,124037008,2013,.8093720078468323,1750,15,26250,466,350,0,4869,825
India,134,,,1427,9,1,134053,20.4,1,37,5,3,1,9,LA,1.5722647,.7649287,134053040,2012,.4046860039234161,1500,16,24000,49.75,138,0,2049.995971679688,0
India,134,,,1427,9,1,134053,20.4,1,37,5,3,1,9,LA,1.5722647,.7649287,134053048,2012,.4046860039234161,1500,16,24000,49.75,137,0,2049.995971679688,0
India,131,,,2537,25,1,131048,5,1,58,2,3,2,7,MD,.094747424,-1.0387695,131048024,2012,.2023430019617081,200,24,4800,102,25,0,700,0
India,118,,,3000,4.5,4,118057,5,1,50,2,3,0,5,LA,.63430458,-.11976071,118057072,2012,.2751864790916443,900,13.5,12150,25,132,.6800000071525574,1904,0
India,121,,,4500,9,1,121045,2,1,49,2,3,0,5,MD,-.37531337,-.41959643,121045008,2012,.3035145103931427,1000,17,17000,57,80,0,1452.5,400
India,138,,,1774,10,2,138034,0,1,46,2,2,1,5,SM,-1.3155888,.19957668,138034080,2013,.4046860039234161,625,18,11250,124.16,72,0,2444.5,0
India,134,,,1427,9,1,134042,0,1,42,1,2,4,7,MD,.078580014,-.60617566,134042032,2013,1.416401028633118,2400,14.5,34800,177.5,375,3.5,8552,0
India,118,,,3000,4.5,4,118051,9.4200001,1,67,3,3,4,10,LA,-.15842248,.49941239,118051056,2012,.311608225107193,1100,13.5,14850,24,144,13,2156,0
India,118,,,3000,4.5,4,118054,10,1,40,3,3,2,8,LA,1.6337798,.49941239,118054072,2012,.2509053349494934,900,13.5,12150,17.5,110,8.5,1736,0
India,117,,,6979,0,4,117048,2.9100001,1,60,6,5,5,16,MD,1.5792975,.180075,117048032,2012,.5018106698989868,1500,16,24000,141,210,20,3206,0
India,118,,,3000,4.5,4,118038,2,1,62,3,6,2,11,SM,.074337833,-.41959643,118038032,2012,.1537806838750839,420,13.5,5670,9.6000004,74,5.25,1064,0
India,138,,,1774,10,2,138037,0,1,44,2,2,2,6,SM,-.45833015,.65167218,138037056,2013,.4046860039234161,1086,15,16290,122.25,55,0,2027.5,0
India,121,,,4500,9,1,121041,0,1,56,7,3,2,12,MD,.1227665,.30704445,121041008,2013,.3035145103931427,950,15,14250,154,140,0,1107.5,0
India,119,,,3600,5,4,119059,1.5,1,70,2,4,1,7,LA,-1.3176047,-.7389338,119059072,2012,.0404686033725739,100,13,1300,12.25,18,1.350000023841858,245,0
India,117,,,6979,0,4,117047,3.01,1,64,4,4,4,12,MD,-.2976549,.83825141,117047008,2012,.1456869542598724,400,16,6400,60,66,.3600000143051147,1244,0
India,137,,,880,13,2,137057,0,1,53,4,3,1,8,LA,1.6933364,1.7377586,137057104,2013,.4046860039234161,1600,15,24000,94,90,0,2385,0
India,134,,,1427,9,1,134209,2.5,1,27,2,2,2,6,SM,.928527,-1.0387695,134209032,2012,1.214058041572571,3200,16,51200,254,451,3,6930,800
India,134,,,1427,9,1,134041,0,1,35,4,3,0,7,MD,.9351784,.31283316,134041008,2013,1.011715054512024,2200,16,35200,170,350,2.5,6599,0
India,137,,,880,13,2,137042,4.1199999,1,58,5,2,1,8,MD,-1.4628907,1.8705168,137042016,2012,.4532483220100403,300,17,5100,131.5,0,0,3365,0
India,120,,,4494,15,4,120034,.64999998,1,68,4,2,2,8,SM,-.95740616,-.41959643,120034056,2012,.0809372067451477,150,12,1800,21.5,18,2.5,414,0
India,121,,,4500,9,1,121047,0,1,39,1,1,2,4,MD,.1227665,-.033312272,121047008,2013,.2023430019617081,690,15,10350,125,80,9.300000004470348,1400,0
India,138,,,1774,10,2,138035,1.75,1,30,3,4,0,7,SM,-1.8829033,.19957668,138035008,2009,.3035145103931427,475,13,6175,169,47,0,480,0
India,120,,,4494,15,4,120054,1.3,1,62,7,5,0,12,LA,-1.3993281,.19957668,120054088,2012,.505857527256012,1100,12,13200,102,120,7,2420,0
India,118,,,3000,4.5,4,118044,4.2399998,1,44,2,1,2,5,MD,1.1242995,-.10025904,118044008,2012,.6555913686752319,2370,13.5,31995,50,310,1.620000004768372,4536,1050
India,119,,,3600,5,4,119053,5.1999998,1,74,6,5,5,16,LA,1.2816926,-1.0387695,119053112,2012,.1618744134902954,310,13,4030,44.5,64,8,890,0
India,134,,,1427,9,1,134049,8.5699997,1,72,5,5,4,14,MD,.98300928,.5291301,134049032,2012,1.011715054512024,2825,16,45200,228.5,300,0,4604.9375,0
India,117,,,6979,0,4,117044,1.66,1,41,1,1,0,2,MD,-1.8586891,-1.0387695,117044008,2012,.0874121785163879,160,16,2560,49,27,.239999994635582,466,48
India,118,,,3000,4.5,4,118042,3.0799999,1,34,2,2,1,5,MD,-.30370849,-1.0387695,118042088,2012,.1456869542598724,450,13.5,6075,7.5,74,4,1008,0
India,117,,,6979,0,4,117056,6.1100001,1,68,5,5,1,11,LA,1.5369225,-.41959643,117056096,2012,.1456869542598724,450,16,7200,33,60,6,846,0
India,134,,,1427,9,1,134001,4,1,45,3,2,1,6,SM,.46378458,-1.0387695,134001008,2012,.4046860039234161,1000,15.5,15500,114,100,1,2149.994995117188,0
India,135,,,876,12,2,135034,1.5,1,59,3,3,1,7,SM,-.27199373,-.43117386,135034032,2012,1.618744015693665,3620,15.5,56110,234,600,4,8800,0
India,118,,,3000,4.5,4,118055,7.9200001,1,67,6,2,2,10,LA,.2925798,-.7389338,118055072,2012,.4046860039234161,1000,13.5,13500,22.5,144,1,2800,0
India,119,,,3600,5,4,119055,2.0699999,1,67,3,4,1,8,LA,-1.372087,-.71943212,119055112,2012,.0404686033725739,100,13.5,1350,12.25,18,1.75,270,0
India,136,,,2518,30,0,136052,5.5,1,41,3,1,1,5,MD,.46917227,-.11976071,136052032,2009,.2023430019617081,300,15,4500,267,50,4.25,232.5,0
India,137,,,880,13,2,137052,17.9,1,60,1,1,0,2,LA,.075375952,.012997441,137052080,2009,.2023430019617081,650,13,8450,38,0,0,900,0
India,121,,,4500,9,1,121033,0,1,31,2,2,0,4,SM,.11065933,-.11976071,121033008,2013,.2023430019617081,710,15,10650,109,90,7.600000001490116,1400,0
India,135,,,876,12,2,135040,11.5,1,41,3,1,2,6,MD,-.29620805,-1.0387695,135040064,2012,.4046860039234161,1000,15,15000,62,150,1,1800,0
India,135,,,876,12,2,135051,0,1,63,1,1,0,2,MD,-.37357998,-.10025904,135051040,2013,.505857527256012,1000,12.9,12900,327,350,1.25,2924.497497558594,0
India,135,,,876,12,2,135220,0,1,56,5,5,1,11,LA,1.1787817,1.0647644,135220064,2013,2.428116083145142,6000,13.85,83100,132,550,6,12524.95999908447,0
India,118,,,3000,4.5,4,118057,5,1,50,2,3,0,5,LA,.63430458,-.11976071,118057056,2012,.3075613677501678,1000,13.5,13500,30,164,.7599999904632568,2128,0
India,138,,,1774,10,2,138050,19.5,1,51,3,3,0,6,LA,.63902205,.97100955,138050048,2012,.8093720078468323,1420,17,24140,271.75,70,0,4800,0
India,135,,,876,12,2,135207,4,1,42,1,1,3,5,MD,-.41461894,.012997441,135207040,2012,.6070290207862854,1015,14.5,14717.5,124,300,1.5,3650,0
India,134,,,1427,9,1,134041,0,1,35,4,3,0,7,MD,.9351784,.31283316,134041056,2013,.8093720078468323,800,16,12800,93,176,2,6322,290
India,119,,,3600,5,4,119056,1.8200001,1,72,2,3,0,5,LA,-1.4205157,-.40009475,119056088,2012,.1416400969028473,300,13.5,4050,39.799999,49,6.5,655,0
India,137,,,880,13,2,137039,3,1,45,1,1,2,4,SM,-.26933292,.49941239,137039008,2009,.2023430019617081,460,14,6440,69.5,0,0,490,0
India,138,,,1774,10,2,138055,6,1,48,1,3,4,8,LA,-.95744812,1.2708453,138055008,2012,1.214058041572571,2528,15,37920,333.81,120,0,4350,0
India,138,,,1774,10,2,138037,1.5,1,43,2,1,2,5,SM,-.98166245,.65167218,138037008,2012,.6070290207862854,1204,15,18060,158.55,65,0,4660,0
India,118,,,3000,4.5,4,118054,10,1,40,3,3,2,8,LA,1.6337798,.49941239,118054008,2012,1.060277342796326,3560,13.5,48060,61,562,15.61999988555908,7336,0
India,121,,,4500,9,1,121052,0,1,43,2,2,1,5,LA,.6706261,.61266887,121052032,2013,.3035145103931427,950,15,14250,168.5,120,15.6000000089407,3300,0
India,134,,,1427,9,1,134033,0,1,47,2,2,1,5,SM,.97532272,-1.0619243,134033032,2013,.4046860039234161,550,13,7150,35,150,1,2562.489990234375,0
India,138,,,1774,10,2,138058,8.1000004,1,53,2,1,2,5,LA,-.99376965,-.10025904,138058032,2012,.951012134552002,1864,16,29824,250.25,100,0,4855,0
India,118,,,3000,4.5,4,118047,2.49,1,54,2,2,1,5,MD,-.86530823,-.41959643,118047072,2012,.2509053349494934,720,13.5,9720,19.5,125,8.5,1550,0
India,135,,,876,12,2,135217,0,1,35,3,6,0,9,SM,1.1091655,1.2669355,135217008,2013,1.416401028633118,2500,13,32500,92,500,3.5,8195.959999084473,0
India,131,,,2537,25,1,131050,54.5,1,54,2,1,1,4,LA,1.485467,.95150793,131050016,2009,3.237488031387329,4000,14,56000,330,425,0,8800,0
India,123,,,1410,14,1,123035,1,1,35,3,1,0,4,SM,-1.3307228,.012997441,123035008,2009,.2428116053342819,600,16,9600,375,0,5.5,350,840
India,137,,,880,13,2,137058,0,1,74,2,1,0,3,LA,.54749662,1.2513436,137058016,2013,1.618744015693665,4800,15,72000,688,280,0,11224,0
India,120,,,4494,15,4,120054,1.3,1,62,7,5,0,12,LA,-1.3993281,.19957668,120054056,2012,.2630459070205688,525,12,6300,52,62,4,1172,0
India,118,,,3000,4.5,4,118054,10,1,40,3,3,2,8,LA,1.6337798,.49941239,118054032,2012,.6070290207862854,1780,13.5,24030,46.5,241.25,11,4200,1050
India,119,,,3600,5,4,119033,.43000001,1,43,5,2,1,8,SM,-.34166297,-.41959643,119033056,2012,.0809372067451477,160,13.5,2160,23.950001,24,2,400,0
India,135,,,876,12,2,135030,2.25,1,41,1,2,2,5,SM,.47589174,-1.0387695,135030016,2012,.9105435013771057,2715,15,40725,120,352.25,2.25,5500,120
India,118,,,3000,4.5,4,118039,1.41,1,42,4,3,4,11,SM,-.86530823,-.41959643,118039104,2012,.3156550824642181,1150,13.6,15640,26.5,140,13,1950,0
India,138,,,1774,10,2,138050,0,1,52,2,2,2,6,LA,.63902205,.21907833,138050032,2013,1.821087002754211,5680,14,79520,528,410,0,13414,0
India,138,,,1774,10,2,138059,0,1,89,5,2,2,9,LA,.6995579,1.2708453,138059008,2013,1.214058041572571,4124,15,61860,425.25,195,0,9550,0
India,137,,,880,13,2,137034,0,1,49,4,2,1,7,SM,.40123135,.33233482,137034048,2013,.6070290207862854,1300,15,19500,195,65,0,3000,0
India,120,,,4494,15,4,120055,2.55,1,48,3,2,0,5,LA,.62825102,-.10025904,120055056,2012,.3237488269805908,675,12,8100,59,60,8,616,0
India,134,,,1427,9,1,134058,11.5,1,48,1,2,2,5,MD,1.4648849,-.7389338,134058016,2012,.4046860039234161,1250,16,20000,45,100,0,1935,0
India,131,,,2537,25,1,131045,4,1,46,2,2,1,5,MD,-.81041729,-1.0387695,131045016,2009,.4046860039234161,60,13,780,44,23,0,504,0
India,137,,,880,13,2,137046,5.5,1,34,2,1,2,5,MD,-.34197593,.41587362,137046016,2009,.3035145103931427,0,0,0,48,30,0,40,0
India,134,,,1427,9,1,134204,3,1,55,3,2,1,6,MD,.92997986,.012997441,134204088,2012,.3035145103931427,500,16,8000,56,150,.75,1699.984985351563,0
India,121,,,4500,9,1,121053,0,1,54,4,2,0,6,LA,.13487367,-.033312272,121053032,2013,.6070290207862854,1450,15,21750,190,240,0,3580,0
India,138,,,1774,10,2,138041,4,1,33,2,1,3,6,MD,-.98771602,-1.0387695,138041008,2012,1.618744015693665,4518,15,67770,418.16,165,0,10555,0
India,135,,,876,12,2,135206,1.5,1,55,2,1,1,4,SM,-.4038479,-.41959643,135206016,2012,.4046860039234161,515,14,7210,75,200,1,1960,62.5
India,119,,,3600,5,4,119059,1.5,1,70,2,4,1,7,LA,-1.3176047,-.7389338,119059104,2012,.0485623218119144,100,13,1300,14.91,23,2.25,276,0
India,118,,,3000,4.5,4,118048,2.73,1,42,3,1,3,7,MD,.074337833,-.43909809,118048008,2012,.5260918140411377,1780,13.5,24030,43.5,204,19.5,3640,875
India,134,,,1427,9,1,134049,8.5699997,1,72,5,5,4,14,MD,.98300928,.5291301,134049008,2012,1.011715054512024,3925,16,62800,156,320,0,4691.884826660156,0
India,117,,,6979,0,4,117056,6.1100001,1,68,5,5,1,11,LA,1.5369225,-.41959643,117056032,2012,.267092764377594,880,16,14080,47,99,10,1551,0
India,138,,,1774,10,2,138038,1.5,1,63,1,1,0,2,SM,-.99982321,.63217056,138038016,2012,.4046860039234161,478,17,8126,94.650002,37,0,950,0
India,123,,,1410,14,1,123040,3,1,56,2,2,0,4,MD,.62825102,1.5316777,123040008,2009,.8093720078468323,600,15,9000,269,70,7,400,550
India,118,,,3000,4.5,4,118048,2.73,1,42,3,1,3,7,MD,.074337833,-.43909809,118048032,2012,.2509053349494934,880,13.5,11880,17.5,115,3.620000004768372,1736,0
India,138,,,1774,10,2,138043,4.2800002,1,47,4,2,0,6,MD,.9621774,2.5091915,138043072,2012,4.856232166290283,11936,14,167104,1273,600,0,24925,0
India,137,,,880,13,2,137048,6,1,35,3,2,3,8,MD,.55966264,1.2708453,137048048,2009,.4046860039234161,830,14,11620,103,100,2.5,1765,0
India,121,,,4500,9,1,121058,3,1,57,6,4,0,10,LA,-.32381517,.012997441,121058032,2009,.2023430019617081,350,13,4550,122,90,1.5,410,0
India,134,,,1427,9,1,134041,10,1,34,4,3,0,7,MD,.44622165,-.0065042218,134041008,2012,1.011715054512024,2850,15.5,44175,324,300,2.5,4000,0
India,137,,,880,13,2,137059,0,1,46,3,3,1,7,LA,2.0212092,6.9909792,137059008,2013,4.896700859069824,12000,15,180000,925,960,0,31760,0
India,137,,,880,13,2,137048,0,1,39,3,2,4,9,MD,.39754054,1.2513436,137048048,2013,.8093720078468323,2100,15,31500,236,90,0,7300,0
India,138,,,1774,10,2,138048,0,1,69,4,2,3,9,MD,-1.2974281,-.41959643,138048032,2013,.4046860039234161,660,18,11880,112.75,35,0,1650,0
India,118,,,3000,4.5,4,118039,1.41,1,42,4,3,4,11,SM,-.86530823,-.41959643,118039056,2012,.1254526674747467,500,13.6,6800,15,50,7,868,0
India,118,,,3000,4.5,4,118037,1.74,1,28,3,2,0,5,SM,.59798312,-.7389338,118037008,2012,.5018106698989868,150,13.6,2040,45,235,21,3472,875
India,123,,,1410,14,1,123040,0,1,60,2,1,1,4,MD,1.1212727,.012997441,123040008,2013,.8093720078468323,1400,15,21000,482,0,0,1205,1800
India,117,,,6979,0,4,117059,7.2399998,1,82,6,3,1,10,LA,1.5974582,-.11976071,117059032,2012,.4046860039234161,1200,16,19200,45,157,24,1800,0
India,134,,,1427,9,1,134058,9,1,45,1,1,2,4,MD,.61336672,-.11976071,134058016,2009,.2023430019617081,600,14,8400,125,135,0,1034.419998168945,229.9720001220703
India,118,,,3000,4.5,4,118052,6.25,1,82,2,1,1,4,LA,1.1242995,-1.0387695,118052088,2012,.505857527256012,1400,13.5,18900,31,215,1.25,3630,0
India,120,,,4494,15,4,120002,.5,1,47,2,1,1,4,LB,-1.8950106,-1.0387695,120002008,2012,.2023430019617081,400,12,4800,38.5,42.5,7.5,1260,0
India,137,,,880,13,2,137034,6.5,1,48,4,3,0,7,SM,-.087725431,.012997441,137034032,2012,1.214058041572571,2000,16,32000,457,110,0,9680,0
India,120,,,4494,15,4,120051,4.5,1,52,5,6,1,12,LA,.14729379,-.7389338,120051072,2012,.3237488269805908,650,12,7800,63.5,53,5,1336,0
India,137,,,880,13,2,137038,0,1,74,2,1,0,3,SM,-.30370849,-.41959643,137038016,2013,.6070290207862854,1000,15,15000,148,90,0,3900,0
India,117,,,6979,0,4,117055,6.9200001,1,73,2,3,2,7,LA,.68571734,-.41959643,117055032,2012,.1699681282043457,520,15,7800,63,56,.4199999868869781,1506,0
India,118,,,3000,4.5,4,118039,1.41,1,42,4,3,4,11,SM,-.86530823,-.41959643,118039008,2012,.3156550824642181,1100,13.6,14960,27,146,12.5,1950,0
India,121,,,4500,9,1,121059,3,1,60,3,2,1,6,LA,-1.2853209,.180075,121059008,2009,.101171500980854,200,13,2600,67,48,9,163,0
India,134,,,1427,9,1,134001,0,1,46,3,1,1,5,SM,.46378458,-1.0387695,134001008,2013,1.618744015693665,4000,14,56000,166,500,4,10314,0
India,118,,,3000,4.5,4,118043,3.73,1,35,1,1,2,4,MD,.70694762,-.10025904,118043008,2012,.6313101649284363,2200,13.5,29700,53,302,8.559999942779541,4368,1050
India,135,,,876,12,2,135047,0,1,37,1,3,2,6,LA,1.4703331,.2933315,135047056,2013,1.618744015693665,3300,13.5,44550,124,400,4,8300,0
India,137,,,880,13,2,137040,10.32,1,43,2,4,4,10,MD,-.79266524,.81874979,137040016,2012,1.011715054512024,700,17,11900,182,0,0,3300,0
India,121,,,4500,9,1,121056,0,1,61,1,1,0,2,LA,.14698084,.28388959,121056032,2013,.4046860039234161,1200,15,18000,169,170,0,2875,0
India,120,,,4494,15,4,120056,12,1,67,3,4,1,8,LA,.6706261,-1.0387695,120056032,2012,.3642174005508423,800,12,9600,71,100,5,2148,0
India,135,,,876,12,2,135002,4.5,1,52,3,1,0,4,SM,.47589174,-1.0387695,135002016,2012,.8093720078468323,1800,15,27000,87,300,2,5620,137.5
India,124,,,3792,12,1,124053,7.1999998,1,48,3,1,0,4,LA,1.6092628,-.30633995,124053008,2009,2.428116083145142,11418,15,171270,332,600,127.5,3363.75,1000
India,138,,,1774,10,2,138041,0,1,34,2,1,3,6,MD,-.98771602,-1.0387695,138041008,2013,1.214058041572571,3120,15,46800,329,190,0,8319.5,0
India,134,,,1427,9,1,134040,19,1,30,2,3,0,5,LA,.9981432,1.8315134,134040016,2012,.8093720078468323,2700,18,48600,97,201.5,0,4419.994995117188,295.6000003814697
India,123,,,1410,14,1,123054,0,1,36,5,2,0,7,LA,-.39040461,.012997441,123054008,2013,.8093720078468323,1200,25,30000,497,0,0,1460,5300
India,131,,,2537,25,1,131056,8,1,48,2,1,3,6,LA,-.7983101,.012997441,131056016,2012,.6070290207862854,590,24,14160,332,50,0,1250,0
India,136,,,2518,30,0,136305,3.5,1,36,2,2,0,4,SM,-.97587991,.20042287,136305040,2009,.2023430019617081,375,15,5625,228,35,3.25,235,0
India,135,,,876,12,2,135204,3,1,47,1,2,0,3,SM,.12077783,-1.0387695,135204032,2012,.4046860039234161,600,15,9000,52,150,1,1500,0
India,117,,,6979,0,4,117054,3.5599999,1,46,4,3,0,7,LA,.61059237,-.41959643,117054032,2012,.267092764377594,800,16,12800,27,88,10,1320,0
India,135,,,876,12,2,135220,36.5,1,55,4,4,2,10,LA,1.1787817,.71648347,135220032,2012,.4046860039234161,1015,15,15225,115,140,0,2035,187.5
India,121,,,4500,9,1,121059,3,1,60,3,2,1,6,LA,-1.2853209,.180075,121059032,2009,.101171500980854,170,13,2210,59.5,50,2.375,205,0
India,118,,,3000,4.5,4,118051,9.4200001,1,67,3,3,4,10,LA,-.15842248,.49941239,118051088,2012,.4411077499389648,1400,13.5,18900,28.5,183,1.090000033378601,3052,0
India,134,,,1427,9,1,134050,0,1,63,7,4,0,11,SM,-.26818898,-1.0387695,134050008,2013,1.011715054512024,2650,14.5,38425,175,352,0,8911.739990234375,0
India,121,,,4500,9,1,121034,0,1,49,2,2,2,6,SM,.11065933,.28967831,121034008,2013,.4046860039234161,1150,14.5,16675,170,170,14.40000001341105,3850,320
India,135,,,876,12,2,135036,3,1,39,2,3,0,5,SM,-.76804221,-.20329949,135036016,2012,.8093720078468323,2100,15,31500,121,300,2,4175,120
India,135,,,876,12,2,135036,0,1,40,2,1,2,5,SM,-.76804221,.11603789,135036016,2013,.6070290207862854,1800,14.6,26280,57.5,375,1.5,4250,300
India,135,,,876,12,2,135217,5,1,34,3,6,0,9,SM,1.087978,1.278513,135217056,2012,1.011715054512024,2220,14.5,32190,179,300,2.5,5970,125
India,123,,,1410,14,1,123047,4,1,50,2,2,0,4,MD,-.91979051,-.0065042218,123047016,2009,.1618744134902954,400,16,6400,246,0,5.75,295,980
India,138,,,1774,10,2,138054,9,1,53,2,2,0,4,LA,-1.1945171,.65167218,138054016,2012,2.428116083145142,5010,15,75150,535.25,380,0,13180,0
India,121,,,4500,9,1,121059,0,1,64,4,2,0,6,LA,-1.2853209,-.11976071,121059032,2013,.6070290207862854,1300,15,19500,182,280,0,3590,0
India,137,,,880,13,2,137058,9.5,1,73,2,1,0,3,LA,-.26933292,.31283316,137058032,2012,.4694357812404633,650,15,9750,220.5,50,0,4730,0
India,137,,,880,13,2,137041,6.5,1,43,3,2,2,7,MD,-.83059388,.31283316,137041008,2009,1.011715054512024,1260,14,17640,282,225,0,2090,0
India,117,,,6979,0,4,117039,1.29,1,55,2,2,1,5,SM,-.91373694,-.41959643,117039072,2012,.0283280201256275,50,16,800,21,11,2,185,0
India,118,,,3000,4.5,4,118043,3.73,1,35,1,1,2,4,MD,.70694762,-.10025904,118043032,2012,.5018106698989868,1820,13.5,24570,42.5,229,17,3472,875
India,119,,,3600,5,4,119031,.79000002,1,57,3,1,1,5,SM,-1.7799925,-.41959643,119031072,2012,.0607029013335705,150,13.5,2025,19.450001,21,2,325,0
India,134,,,1427,9,1,134234,0,1,52,1,1,0,2,LA,1.5369225,.95150793,134234048,2013,.4046860039234161,1100,14,15400,43,125,0,2878,0
India,134,,,1427,9,1,134001,4,1,45,3,2,1,6,SM,.46378458,-1.0387695,134001032,2012,.505857527256012,1000,15.5,15500,72,174,1.25,1950,0
India,125,,,573,18,1,125032,1,1,42,3,1,1,5,SM,-.92281729,.45845985,125032056,2012,.101171500980854,320,14,4480,53,25,16,650,0
India,135,,,876,12,2,135215,4,1,45,1,3,2,6,MD,.22671553,.012997441,135215008,2012,.2023430019617081,650,15,9750,177,150,0,610,65
India,119,,,3600,5,4,119053,5.1999998,1,74,6,5,5,16,LA,1.2816926,-1.0387695,119053008,2012,.1618744134902954,330,13,4290,44.5,64,8,890,0
India,137,,,880,13,2,137057,66,1,52,4,4,0,8,LA,1.6933364,2.3179283,137057088,2012,4.856232166290283,7500,15,112500,987,750,0,31200,0
India,121,,,4500,9,1,121003,0,1,66,1,1,0,2,LB,-1.3155888,-.11976071,121003008,2013,.101171500980854,310,15,4650,95.5,37,7.800000004470348,950,0
India,131,,,2537,25,1,131052,12,1,67,3,2,0,5,LA,.928527,-1.0387695,131052016,2012,.6070290207862854,740,24,17760,80,100,0,3600,0
India,138,,,1774,10,2,138047,4,1,53,3,1,0,4,MD,-.96350169,.19957668,138047008,2012,.8093720078468323,1817,14,25438,202.75,120,0,6700,0
India,131,,,2537,25,1,131030,2,1,46,2,3,3,8,SM,-.81526011,-1.0445583,131030040,2012,.3035145103931427,310,24,7440,122,25,0,525,0
India,121,,,4500,9,1,121043,0,1,37,3,3,2,8,MD,.65246534,.61266887,121043032,2013,.2023430019617081,650,15,9750,137,90,0,730,0
India,117,,,6979,0,4,117057,3.22,1,53,3,3,0,6,LA,-.38845864,-.41959643,117057056,2012,.2347178906202316,700,16,11200,40,80,12,957,0
India,121,,,4500,9,1,121034,0,1,49,2,2,2,6,SM,.11065933,.28967831,121034032,2013,.101171500980854,310,14.5,4495,75,52,6.080000000074506,1150,0
India,134,,,1427,9,1,134240,0,1,34,3,1,1,5,LB,1.4412758,-.7389338,134240016,2013,.6070290207862854,850,15.5,13175,46,200,1.5,6110,150
India,120,,,4494,15,4,120044,1.35,1,47,2,2,3,7,MD,-1.4144621,-.7389338,120044056,2012,.0404686033725739,80,12,960,9.5,7,.75,167,0
India,137,,,880,13,2,137051,43,1,40,5,6,4,15,LA,1.6933364,2.2733929,137051088,2009,2.428116083145142,4830,13,62790,116,550,10,5350,0
India,138,,,1774,10,2,138037,1.5,1,40,3,1,1,5,SM,-1.5429235,.11603789,138037008,2009,.59488844871521,1225,12,14700,137.2,135.2000000029802,.75,2755,0
India,135,,,876,12,2,135001,0,1,57,3,3,1,7,SM,.067986242,-1.2413745,135001056,2013,1.618744015693665,3700,15,55500,174,550,4,12751,300
India,121,,,4500,9,1,121035,0,1,53,2,2,2,6,SM,.10460575,-.30633995,121035056,2013,.101171500980854,320,14.5,4640,109,55,6.075000001117587,954,55
India,135,,,876,12,2,135219,9,1,60,3,3,0,6,MD,.94183737,-.60617566,135219040,2009,.8093720078468323,1400,12,16800,566,205,42,1524,160
India,131,,,2537,25,1,131050,0,1,58,1,2,0,3,LA,1.485467,.12625392,131050032,2013,1.719915509223938,1690,24,40560,176,150,0,6600,0
